,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td,Ce_pvpc_eur_MWh,Ce_spot_market_price_eur_MWh,Pth_kW,Tv_C
2024-10-28 22:00:00+00:00,0.0,0.0,0.0,0.0,15.9,55.0,0.0,117.2,0.0,6.8,149.77,81.25,200.0,35.0
2024-10-28 23:00:00+00:00,0.0,0.0,0.0,0.0,15.6,55.0,0.0,136.4,0.0,6.5,113.27,70.0,200.0,35.0
2024-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0,15.1,61.0,0.0,-166.1,0.0,7.5,108.18,65.14,200.0,35.0
2024-10-29 01:00:00+00:00,0.0,0.0,0.0,0.0,14.6,63.0,0.0,-158.1,0.0,7.7,100.48,56.21,200.0,35.0
2024-10-29 02:00:00+00:00,0.0,0.0,0.0,0.0,14.1,63.0,0.0,-130.6,0.0,7.2,91.56,49.28,200.0,35.0
2024-10-29 03:00:00+00:00,0.0,0.0,0.0,0.0,13.8,67.0,0.0,-113.2,0.0,7.8,90.26,49.04,200.0,35.0
2024-10-29 04:00:00+00:00,0.0,0.0,0.0,0.0,13.6,68.0,0.0,-101.1,0.0,7.8,100.62,58.4,200.0,35.0
2024-10-29 05:00:00+00:00,0.0,0.0,0.0,0.0,13.4,69.0,0.0,-91.2,0.0,7.8,112.22,70.84,200.0,35.0
2024-10-29 06:00:00+00:00,0.0,0.0,0.0,0.0,13.2,69.0,0.0,-82.2,0.0,7.7,126.07,83.09,200.0,35.0
2024-10-29 07:00:00+00:00,2.0,2.0,1.0,0.0,13.2,71.0,0.0,-73.4,0.0,8.0,163.34,91.36,100.0,35.0
2024-10-29 08:00:00+00:00,111.0,54.0,205.0,323.0,14.3,67.0,10.2,-64.1,0.0,8.3,135.86,72.4,100.0,35.0
2024-10-29 09:00:00+00:00,238.0,128.0,345.0,314.0,15.6,64.0,20.4,-53.2,0.0,8.8,186.81,73.61,100.0,35.0
2024-10-29 10:00:00+00:00,390.0,169.0,578.0,453.0,17.0,60.0,29.2,-40.3,0.0,9.1,184.01,71.1,100.0,35.0
2024-10-29 11:00:00+00:00,504.0,172.0,746.0,569.0,18.3,58.0,35.7,-25.0,0.0,9.8,183.08,71.1,100.0,35.0
2024-10-29 12:00:00+00:00,566.0,179.0,845.0,614.0,19.3,53.0,39.0,-7.1,0.0,9.6,182.8,71.0,100.0,35.0
2024-10-29 13:00:00+00:00,556.0,171.0,834.0,617.0,20.1,51.0,38.6,11.3,0.0,9.7,135.96,70.84,100.0,35.0
2024-10-29 14:00:00+00:00,526.0,143.0,806.0,678.0,20.5,47.0,34.4,28.6,0.0,8.9,139.14,71.1,100.0,35.0
2024-10-29 15:00:00+00:00,448.0,88.0,722.0,784.0,20.7,46.0,27.3,43.5,0.0,8.5,143.11,73.61,100.0,35.0
2024-10-29 16:00:00+00:00,267.0,68.0,466.0,638.0,20.3,46.0,18.1,56.1,0.0,8.2,143.24,74.7,100.0,35.0
2024-10-29 17:00:00+00:00,93.0,43.0,195.0,373.0,19.5,48.0,7.6,66.3,0.0,8.2,201.86,85.0,100.0,35.0
2024-10-29 18:00:00+00:00,0.0,0.0,0.0,0.0,18.5,51.0,0.0,75.4,0.0,8.3,210.27,93.34,200.0,35.0
2024-10-29 19:00:00+00:00,0.0,0.0,0.0,0.0,17.8,59.0,0.0,84.3,0.0,9.6,215.54,98.61,200.0,35.0
2024-10-29 20:00:00+00:00,0.0,0.0,0.0,0.0,17.2,61.0,0.0,93.3,0.0,9.7,205.14,90.0,200.0,35.0
2024-10-29 21:00:00+00:00,0.0,0.0,0.0,0.0,16.5,60.0,0.0,103.4,0.0,8.9,151.77,83.22,200.0,35.0
2024-10-29 22:00:00+00:00,0.0,0.0,0.0,0.0,15.9,66.0,0.0,116.6,0.0,9.6,137.23,68.7,200.0,35.0
2024-10-29 23:00:00+00:00,0.0,0.0,0.0,0.0,15.2,67.0,0.0,136.2,0.0,9.1,106.18,66.0,200.0,35.0
2024-10-30 00:00:00+00:00,0.0,0.0,0.0,0.0,14.6,66.0,0.0,-166.1,0.0,8.3,93.53,55.0,200.0,35.0
2024-10-30 01:00:00+00:00,0.0,0.0,0.0,0.0,14.0,67.0,0.0,-157.6,0.0,8.0,92.32,52.99,200.0,35.0
2024-10-30 02:00:00+00:00,0.0,0.0,0.0,0.0,13.5,67.0,0.0,-130.3,0.0,7.5,84.61,44.6,200.0,35.0
2024-10-30 03:00:00+00:00,0.0,0.0,0.0,0.0,13.2,67.0,0.0,-113.0,0.0,7.2,79.72,40.0,200.0,35.0
2024-10-30 04:00:00+00:00,0.0,0.0,0.0,0.0,12.9,71.0,0.0,-100.5,0.0,7.7,92.88,52.5,200.0,35.0
2024-10-30 05:00:00+00:00,0.0,0.0,0.0,0.0,12.7,78.0,0.0,-90.6,0.0,8.9,109.21,68.68,200.0,35.0
2024-10-30 06:00:00+00:00,0.0,0.0,0.0,0.0,12.6,83.0,0.0,-82.1,0.0,9.8,112.65,76.04,200.0,35.0
2024-10-30 07:00:00+00:00,1.0,1.0,1.0,0.0,12.6,79.0,0.0,-73.2,0.0,9.1,156.75,90.25,100.0,35.0
2024-10-30 08:00:00+00:00,102.0,57.0,184.0,262.0,13.5,75.0,10.0,-63.6,0.0,9.2,146.81,85.0,100.0,35.0
2024-10-30 09:00:00+00:00,226.0,159.0,297.0,196.0,14.6,65.0,20.2,-53.1,0.0,8.1,179.45,69.7,100.0,35.0
2024-10-30 10:00:00+00:00,365.0,184.0,514.0,375.0,15.9,61.0,28.9,-40.2,0.0,8.4,179.35,69.57,100.0,35.0
2024-10-30 11:00:00+00:00,497.0,186.0,733.0,536.0,17.1,57.0,35.4,-24.5,0.0,8.7,182.26,73.05,100.0,35.0
2024-10-30 12:00:00+00:00,571.0,170.0,862.0,642.0,18.2,54.0,38.7,-7.1,0.0,8.8,181.56,73.52,100.0,35.0
2024-10-30 13:00:00+00:00,535.0,193.0,786.0,552.0,18.9,50.0,38.2,11.3,0.0,8.4,128.95,69.57,100.0,35.0
2024-10-30 14:00:00+00:00,483.0,179.0,717.0,543.0,19.3,50.0,34.1,28.5,0.0,8.7,135.57,72.65,100.0,35.0
2024-10-30 15:00:00+00:00,383.0,119.0,608.0,583.0,19.3,51.0,27.0,43.4,0.0,8.9,152.74,86.81,100.0,35.0
2024-10-30 16:00:00+00:00,232.0,85.0,393.0,478.0,18.9,54.0,17.9,55.5,0.0,9.5,169.9,102.3,100.0,35.0
2024-10-30 17:00:00+00:00,82.0,37.0,179.0,346.0,18.2,53.0,7.4,66.2,0.0,8.5,266.81,145.0,100.0,35.0
2024-10-30 18:00:00+00:00,0.0,0.0,0.0,0.0,17.3,52.0,0.0,75.3,0.0,7.4,263.23,143.36,200.0,35.0
2024-10-30 19:00:00+00:00,0.0,0.0,0.0,0.0,16.1,61.0,0.0,84.1,0.0,8.5,262.62,143.36,200.0,35.0
2024-10-30 20:00:00+00:00,0.0,0.0,0.0,0.0,14.9,65.0,0.0,93.1,0.0,8.3,249.3,132.33,200.0,35.0
2024-10-30 21:00:00+00:00,0.0,0.0,0.0,0.0,13.7,70.0,0.0,103.2,0.0,8.3,166.68,99.8,200.0,35.0
2024-10-30 22:00:00+00:00,0.0,0.0,0.0,0.0,12.5,71.0,0.0,116.3,0.0,7.5,160.41,91.71,200.0,35.0
2024-10-30 23:00:00+00:00,0.0,0.0,0.0,0.0,11.1,71.0,0.0,136.0,0.0,6.1,117.8,80.0,200.0,35.0
2024-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0,9.7,59.0,0.0,-165.6,0.0,2.1,114.17,76.79,200.0,35.0
2024-10-31 01:00:00+00:00,0.0,0.0,0.0,0.0,8.3,62.0,0.0,-157.4,0.0,1.5,113.66,75.0,200.0,35.0
2024-10-31 02:00:00+00:00,0.0,0.0,0.0,0.0,6.9,62.0,0.0,-130.1,0.0,0.2,110.77,72.59,200.0,35.0
2024-10-31 03:00:00+00:00,0.0,0.0,0.0,0.0,6.2,64.0,0.0,-112.4,0.0,-0.1,109.18,70.99,200.0,35.0
2024-10-31 04:00:00+00:00,0.0,0.0,0.0,0.0,5.4,70.0,0.0,-100.3,0.0,0.4,114.68,77.0,200.0,35.0
2024-10-31 05:00:00+00:00,0.0,0.0,0.0,0.0,4.8,70.0,0.0,-90.4,0.0,-0.2,126.83,88.39,200.0,35.0
2024-10-31 06:00:00+00:00,0.0,0.0,0.0,0.0,4.3,71.0,0.0,-81.5,0.0,-0.5,159.49,117.05,200.0,35.0
2024-10-31 07:00:00+00:00,1.0,1.0,1.0,0.0,4.2,80.0,0.0,-73.1,0.0,1.1,191.9,121.58,100.0,35.0
2024-10-31 08:00:00+00:00,90.0,71.0,126.0,114.0,5.3,71.0,9.8,-63.4,0.0,0.6,162.99,102.8,100.0,35.0
2024-10-31 09:00:00+00:00,227.0,123.0,335.0,307.0,6.9,66.0,19.9,-52.6,0.0,1.1,202.94,93.2,100.0,35.0
2024-10-31 10:00:00+00:00,371.0,175.0,549.0,408.0,8.6,62.0,28.6,-40.1,0.0,1.8,192.66,85.04,100.0,35.0
2024-10-31 11:00:00+00:00,487.0,183.0,723.0,530.0,10.2,47.0,35.1,-24.5,0.0,-0.5,195.28,88.91,100.0,35.0
2024-10-31 12:00:00+00:00,535.0,196.0,788.0,546.0,11.5,42.0,38.4,-7.0,0.0,-0.8,190.49,85.31,100.0,35.0
2024-10-31 13:00:00+00:00,566.0,179.0,854.0,630.0,12.5,40.0,37.9,11.3,0.0,-0.7,143.61,85.51,100.0,35.0
2024-10-31 14:00:00+00:00,475.0,166.0,713.0,556.0,12.8,42.0,33.8,28.4,0.0,0.3,158.44,95.5,100.0,35.0
2024-10-31 15:00:00+00:00,369.0,131.0,572.0,528.0,12.8,41.0,26.7,43.2,0.0,-0.2,177.69,113.0,100.0,35.0
2024-10-31 16:00:00+00:00,214.0,96.0,349.0,390.0,12.2,44.0,17.6,55.4,0.0,0.3,205.15,130.0,100.0,35.0
2024-10-31 17:00:00+00:00,73.0,42.0,147.0,245.0,11.0,51.0,7.2,66.0,0.0,1.2,251.44,134.14,100.0,35.0
2024-10-31 18:00:00+00:00,0.0,0.0,0.0,0.0,9.7,58.0,0.0,75.1,0.0,1.9,249.55,135.01,200.0,35.0
2024-10-31 19:00:00+00:00,0.0,0.0,0.0,0.0,8.9,65.0,0.0,83.6,0.0,2.8,265.32,148.72,200.0,35.0
2024-10-31 20:00:00+00:00,0.0,0.0,0.0,0.0,8.0,66.0,0.0,92.5,0.0,2.1,249.99,134.34,200.0,35.0
2024-10-31 21:00:00+00:00,0.0,0.0,0.0,0.0,7.1,66.0,0.0,103.0,0.0,1.3,178.83,115.2,200.0,35.0
2024-10-31 22:00:00+00:00,0.0,0.0,0.0,0.0,6.3,64.0,0.0,116.1,0.0,0.0,168.04,102.0,200.0,35.0
2024-10-31 23:00:00+00:00,0.0,0.0,0.0,0.0,5.4,64.0,0.0,135.4,0.0,-0.8,131.22,86.48,200.0,35.0
2024-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0,5.0,62.0,0.0,-165.5,0.0,-1.7,129.23,81.71,200.0,35.0
2024-11-01 01:00:00+00:00,0.0,0.0,0.0,0.0,4.5,63.0,0.0,-157.3,0.0,-1.8,123.59,75.0,200.0,35.0
2024-11-01 02:00:00+00:00,0.0,0.0,0.0,0.0,4.1,72.0,0.0,-129.5,0.0,-0.4,125.03,70.7,200.0,35.0
2024-11-01 03:00:00+00:00,0.0,0.0,0.0,0.0,3.9,70.0,0.0,-112.2,0.0,-1.1,125.3,70.68,200.0,35.0
2024-11-01 04:00:00+00:00,0.0,0.0,0.0,0.0,3.6,70.0,0.0,-100.1,0.0,-1.3,126.18,71.66,200.0,35.0
2024-11-01 05:00:00+00:00,0.0,0.0,0.0,0.0,3.5,74.0,0.0,-90.2,0.0,-0.8,126.87,73.84,200.0,35.0
2024-11-01 06:00:00+00:00,0.0,0.0,0.0,0.0,3.3,77.0,0.0,-81.4,0.0,-0.3,121.38,78.0,200.0,35.0
2024-11-01 07:00:00+00:00,1.0,1.0,1.0,0.0,3.4,79.0,0.0,-72.5,0.0,0.0,112.89,73.09,100.0,35.0
2024-11-01 08:00:00+00:00,122.0,42.0,259.0,480.0,5.3,70.0,9.5,-63.3,0.0,0.3,108.47,70.0,100.0,35.0
2024-11-01 09:00:00+00:00,284.0,71.0,495.0,630.0,7.7,57.0,19.7,-52.4,0.0,-0.1,103.9,66.71,100.0,35.0
2024-11-01 10:00:00+00:00,437.0,84.0,713.0,744.0,10.2,46.0,28.4,-39.6,0.0,-0.9,82.88,47.8,100.0,35.0
2024-11-01 11:00:00+00:00,551.0,93.0,871.0,804.0,12.4,39.0,34.8,-24.4,0.0,-1.1,84.72,49.99,100.0,35.0
2024-11-01 12:00:00+00:00,614.0,89.0,951.0,851.0,13.9,38.0,38.1,-7.0,0.0,-0.3,85.25,50.24,100.0,35.0
2024-11-01 13:00:00+00:00,603.0,93.0,944.0,836.0,15.0,39.0,37.6,11.2,0.0,1.2,95.88,60.0,100.0,35.0
2024-11-01 14:00:00+00:00,542.0,76.0,857.0,843.0,15.6,37.0,33.5,28.3,0.0,1.0,111.23,70.43,100.0,35.0
2024-11-01 15:00:00+00:00,413.0,71.0,687.0,768.0,15.7,39.0,26.5,43.1,0.0,1.6,126.01,83.76,100.0,35.0
2024-11-01 16:00:00+00:00,255.0,53.0,466.0,676.0,15.0,41.0,17.4,55.3,0.0,2.0,148.27,105.48,100.0,35.0
2024-11-01 17:00:00+00:00,86.0,39.0,197.0,392.0,13.6,46.0,7.0,65.5,0.0,2.3,169.87,125.88,100.0,35.0
2024-11-01 18:00:00+00:00,0.0,0.0,0.0,0.0,12.3,55.0,0.0,74.6,0.0,3.4,163.69,120.01,200.0,35.0
2024-11-01 19:00:00+00:00,0.0,0.0,0.0,0.0,11.6,64.0,0.0,83.4,0.0,5.2,162.69,119.7,200.0,35.0
2024-11-01 20:00:00+00:00,0.0,0.0,0.0,0.0,11.0,67.0,0.0,92.3,0.0,5.1,153.59,110.75,200.0,35.0
2024-11-01 21:00:00+00:00,0.0,0.0,0.0,0.0,10.4,72.0,0.0,102.4,0.0,5.6,142.99,101.09,200.0,35.0
2024-11-01 22:00:00+00:00,0.0,0.0,0.0,0.0,9.7,75.0,0.0,115.5,0.0,5.5,137.6,95.65,200.0,35.0
2024-11-01 23:00:00+00:00,0.0,0.0,0.0,0.0,9.1,79.0,0.0,135.2,0.0,5.7,144.93,96.28,200.0,35.0
2024-11-02 00:00:00+00:00,0.0,0.0,0.0,0.0,8.5,81.0,0.0,-165.4,0.0,5.4,144.17,91.56,200.0,35.0
2024-11-02 01:00:00+00:00,0.0,0.0,0.0,0.0,7.8,87.0,0.0,-157.1,0.0,5.9,144.14,88.93,200.0,35.0
2024-11-02 02:00:00+00:00,0.0,0.0,0.0,0.0,7.2,87.0,0.0,-129.2,0.0,5.2,141.39,86.0,200.0,35.0
2024-11-02 03:00:00+00:00,0.0,0.0,0.0,0.0,6.8,92.0,0.0,-111.6,0.0,5.6,142.45,86.85,200.0,35.0
2024-11-02 04:00:00+00:00,0.0,0.0,0.0,0.0,6.5,95.0,0.0,-99.5,0.0,5.8,140.58,85.62,200.0,35.0
2024-11-02 05:00:00+00:00,0.0,0.0,0.0,0.0,6.3,100.0,0.0,-90.1,0.0,6.3,147.32,93.14,200.0,35.0
2024-11-02 06:00:00+00:00,0.0,0.0,0.0,0.0,6.0,99.0,0.0,-81.2,0.0,5.9,151.15,100.11,200.0,35.0
2024-11-02 07:00:00+00:00,1.0,1.0,1.0,0.0,6.0,97.0,0.0,-72.4,0.0,5.6,147.75,101.16,100.0,35.0
2024-11-02 08:00:00+00:00,66.0,61.0,74.0,30.0,7.0,91.0,9.3,-63.1,0.0,5.6,128.87,88.93,100.0,35.0
2024-11-02 09:00:00+00:00,153.0,144.0,155.0,27.0,8.2,79.0,19.5,-52.3,0.0,4.8,114.34,77.89,100.0,35.0
2024-11-02 10:00:00+00:00,239.0,207.0,267.0,67.0,9.5,74.0,28.1,-39.5,0.0,5.1,107.09,71.77,100.0,35.0
2024-11-02 11:00:00+00:00,432.0,262.0,586.0,301.0,11.4,64.0,34.5,-24.3,0.0,4.8,109.6,74.63,100.0,35.0
2024-11-02 12:00:00+00:00,610.0,186.0,927.0,692.0,13.4,56.0,37.7,-6.6,0.0,4.7,104.54,69.84,100.0,35.0
2024-11-02 13:00:00+00:00,448.0,285.0,598.0,268.0,14.1,50.0,37.3,11.2,0.0,3.8,107.48,72.34,100.0,35.0
2024-11-02 14:00:00+00:00,293.0,251.0,328.0,76.0,14.2,49.0,33.2,28.2,0.0,3.7,108.73,70.63,100.0,35.0
2024-11-02 15:00:00+00:00,278.0,202.0,354.0,172.0,14.1,49.0,26.2,43.0,0.0,3.6,125.92,85.0,100.0,35.0
2024-11-02 16:00:00+00:00,216.0,113.0,346.0,349.0,13.8,50.0,17.2,55.1,0.0,3.7,147.05,105.82,100.0,35.0
2024-11-02 17:00:00+00:00,106.0,67.0,205.0,327.0,13.0,52.0,6.8,65.3,0.0,3.4,155.64,114.64,100.0,35.0
2024-11-02 18:00:00+00:00,0.0,0.0,0.0,0.0,12.1,53.0,0.0,74.4,0.0,2.9,156.34,114.64,200.0,35.0
2024-11-02 19:00:00+00:00,0.0,0.0,0.0,0.0,11.3,59.0,0.0,83.2,0.0,3.6,153.83,112.46,200.0,35.0
2024-11-02 20:00:00+00:00,0.0,0.0,0.0,0.0,10.4,62.0,0.0,92.2,0.0,3.4,154.11,111.54,200.0,35.0
2024-11-02 21:00:00+00:00,0.0,0.0,0.0,0.0,9.6,64.0,0.0,102.2,0.0,3.3,146.82,106.28,200.0,35.0
2024-11-02 22:00:00+00:00,0.0,0.0,0.0,0.0,8.8,65.0,0.0,115.3,0.0,2.7,140.48,100.61,200.0,35.0
2024-11-02 23:00:00+00:00,0.0,0.0,0.0,0.0,8.0,65.0,0.0,134.5,0.0,1.8,155.97,101.19,200.0,35.0
2024-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0,7.3,74.0,0.0,-165.2,0.0,3.0,149.95,91.36,200.0,35.0
2024-11-03 01:00:00+00:00,0.0,0.0,0.0,0.0,6.6,74.0,0.0,-156.6,0.0,2.2,146.55,85.51,200.0,35.0
2024-11-03 02:00:00+00:00,0.0,0.0,0.0,0.0,5.8,75.0,0.0,-129.0,0.0,1.7,147.19,85.0,200.0,35.0
2024-11-03 03:00:00+00:00,0.0,0.0,0.0,0.0,5.4,69.0,0.0,-111.3,0.0,0.2,138.01,76.25,200.0,35.0
2024-11-03 04:00:00+00:00,0.0,0.0,0.0,0.0,5.0,72.0,0.0,-99.3,0.0,0.3,136.48,75.12,200.0,35.0
2024-11-03 05:00:00+00:00,0.0,0.0,0.0,0.0,4.7,74.0,0.0,-89.5,0.0,0.5,144.51,84.18,200.0,35.0
2024-11-03 06:00:00+00:00,0.0,0.0,0.0,0.0,4.4,81.0,0.0,-81.0,0.0,1.4,145.41,87.14,200.0,35.0
2024-11-03 07:00:00+00:00,1.0,1.0,1.0,0.0,4.4,84.0,0.0,-72.2,0.0,2.0,130.33,77.89,100.0,35.0
2024-11-03 08:00:00+00:00,106.0,55.0,209.0,326.0,6.0,78.0,9.1,-62.6,0.0,2.5,84.69,40.1,100.0,35.0
2024-11-03 09:00:00+00:00,269.0,79.0,471.0,576.0,8.1,67.0,19.2,-52.2,0.0,2.4,67.04,30.0,100.0,35.0
2024-11-03 10:00:00+00:00,423.0,93.0,697.0,708.0,10.3,59.0,27.8,-39.3,0.0,2.7,54.32,19.99,100.0,35.0
2024-11-03 11:00:00+00:00,507.0,150.0,790.0,636.0,12.2,53.0,34.2,-24.2,0.0,2.8,40.21,7.4,100.0,35.0
2024-11-03 12:00:00+00:00,554.0,159.0,854.0,650.0,13.4,48.0,37.4,-6.6,0.0,2.6,59.49,24.77,100.0,35.0
2024-11-03 13:00:00+00:00,552.0,146.0,858.0,676.0,14.3,45.0,37.0,11.1,0.0,2.6,59.37,25.1,100.0,35.0
2024-11-03 14:00:00+00:00,486.0,146.0,760.0,625.0,14.7,45.0,32.9,28.1,0.0,2.8,67.94,30.3,100.0,35.0
2024-11-03 15:00:00+00:00,379.0,113.0,619.0,608.0,14.7,43.0,26.0,42.5,0.0,2.5,110.07,65.97,100.0,35.0
2024-11-03 16:00:00+00:00,234.0,73.0,420.0,550.0,14.1,44.0,16.9,54.6,0.0,2.0,143.12,94.73,100.0,35.0
2024-11-03 17:00:00+00:00,80.0,46.0,170.0,295.0,12.9,46.0,6.6,65.2,0.0,1.6,164.12,116.67,100.0,35.0
2024-11-03 18:00:00+00:00,0.0,0.0,0.0,0.0,11.5,59.0,0.0,74.3,0.0,4.0,160.58,114.01,200.0,35.0
2024-11-03 19:00:00+00:00,0.0,0.0,0.0,0.0,11.1,64.0,0.0,83.1,0.0,4.6,156.6,111.04,200.0,35.0
2024-11-03 20:00:00+00:00,0.0,0.0,0.0,0.0,10.7,67.0,0.0,91.6,0.0,4.9,148.05,102.54,200.0,35.0
2024-11-03 21:00:00+00:00,0.0,0.0,0.0,0.0,10.3,69.0,0.0,102.0,0.0,5.0,146.29,100.2,200.0,35.0
2024-11-03 22:00:00+00:00,0.0,0.0,0.0,0.0,9.9,68.0,0.0,115.0,0.0,4.3,147.81,95.24,200.0,35.0
2024-11-03 23:00:00+00:00,0.0,0.0,0.0,0.0,9.5,70.0,0.0,134.3,0.0,4.4,140.44,92.04,200.0,35.0
2024-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0,9.3,80.0,0.0,-165.1,0.5,6.0,141.18,89.96,200.0,35.0
2024-11-04 01:00:00+00:00,0.0,0.0,0.0,0.0,9.1,80.0,0.0,-156.4,0.7,5.8,143.53,90.07,200.0,35.0
2024-11-04 02:00:00+00:00,0.0,0.0,0.0,0.0,8.9,80.0,0.0,-128.4,1.0,5.7,138.75,83.82,200.0,35.0
2024-11-04 03:00:00+00:00,0.0,0.0,0.0,0.0,8.7,88.0,0.0,-111.1,2.2,6.7,140.29,85.36,200.0,35.0
2024-11-04 04:00:00+00:00,0.0,0.0,0.0,0.0,9.0,85.0,0.0,-99.1,0.4,6.6,142.9,89.89,200.0,35.0
2024-11-04 05:00:00+00:00,0.0,0.0,0.0,0.0,9.0,91.0,0.0,-89.3,0.2,7.6,148.86,104.14,200.0,35.0
2024-11-04 06:00:00+00:00,0.0,0.0,0.0,0.0,9.1,93.0,0.0,-80.5,0.1,8.0,157.63,121.54,200.0,35.0
2024-11-04 07:00:00+00:00,1.0,1.0,0.0,0.0,8.9,95.0,0.0,-72.1,1.4,8.2,183.69,124.08,100.0,35.0
2024-11-04 08:00:00+00:00,20.0,20.0,16.0,0.0,8.5,96.0,8.9,-62.5,5.1,7.9,174.45,118.04,100.0,35.0
2024-11-04 09:00:00+00:00,25.0,25.0,20.0,0.0,9.7,85.0,19.0,-52.1,0.3,7.4,204.22,99.88,100.0,35.0
2024-11-04 10:00:00+00:00,41.0,41.0,35.0,0.0,10.1,80.0,27.6,-39.2,0.1,6.7,198.32,93.32,100.0,35.0
2024-11-04 11:00:00+00:00,71.0,71.0,61.0,0.0,10.5,80.0,33.9,-24.2,0.1,7.1,195.24,91.39,100.0,35.0
2024-11-04 12:00:00+00:00,99.0,99.0,87.0,0.0,10.9,80.0,37.1,-6.6,0.0,7.6,192.13,90.1,100.0,35.0
2024-11-04 13:00:00+00:00,471.0,267.0,647.0,341.0,13.0,80.0,36.7,11.1,0.0,9.5,145.14,92.4,100.0,35.0
2024-11-04 14:00:00+00:00,420.0,215.0,593.0,381.0,14.2,80.0,32.6,28.0,0.0,10.8,166.49,109.64,100.0,35.0
2024-11-04 15:00:00+00:00,334.0,145.0,517.0,436.0,14.9,61.0,25.7,42.4,0.0,7.5,178.33,120.94,100.0,35.0
2024-11-04 16:00:00+00:00,208.0,84.0,358.0,431.0,15.1,57.0,16.7,54.5,0.0,6.8,199.06,135.24,100.0,35.0
2024-11-04 17:00:00+00:00,71.0,44.0,151.0,246.0,14.7,58.0,6.4,65.0,0.0,6.5,278.08,160.54,100.0,35.0
2024-11-04 18:00:00+00:00,0.0,0.0,0.0,0.0,14.1,58.0,0.0,74.1,0.0,5.9,265.19,151.52,200.0,35.0
2024-11-04 19:00:00+00:00,0.0,0.0,0.0,0.0,13.5,59.0,0.0,82.5,0.0,5.8,230.54,123.0,200.0,35.0
2024-11-04 20:00:00+00:00,0.0,0.0,0.0,0.0,12.9,62.0,0.0,91.4,0.0,5.9,225.77,118.28,200.0,35.0
2024-11-04 21:00:00+00:00,0.0,0.0,0.0,0.0,12.5,60.0,0.0,101.4,0.0,5.1,179.57,118.28,200.0,35.0
2024-11-04 22:00:00+00:00,0.0,0.0,0.0,0.0,11.8,64.0,0.0,114.4,0.0,5.3,170.39,109.64,200.0,35.0
2024-11-04 23:00:00+00:00,0.0,0.0,0.0,0.0,11.2,65.0,0.0,134.0,0.0,4.9,136.46,101.47,200.0,35.0
2024-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0,10.3,71.0,0.0,-165.0,0.0,5.4,129.65,94.0,200.0,35.0
2024-11-05 01:00:00+00:00,0.0,0.0,0.0,0.0,9.4,70.0,0.0,-156.3,0.0,4.2,127.84,90.43,200.0,35.0
2024-11-05 02:00:00+00:00,0.0,0.0,0.0,0.0,8.5,75.0,0.0,-128.2,0.0,4.3,128.35,90.89,200.0,35.0
2024-11-05 03:00:00+00:00,0.0,0.0,0.0,0.0,8.0,78.0,0.0,-110.5,0.0,4.3,128.43,91.1,200.0,35.0
2024-11-05 04:00:00+00:00,0.0,0.0,0.0,0.0,7.5,76.0,0.0,-98.5,0.0,3.6,138.64,101.47,200.0,35.0
2024-11-05 05:00:00+00:00,0.0,0.0,0.0,0.0,7.1,75.0,0.0,-89.2,0.0,3.1,150.96,115.17,200.0,35.0
2024-11-05 06:00:00+00:00,0.0,0.0,0.0,0.0,6.8,79.0,0.0,-80.3,0.0,3.4,159.27,124.09,200.0,35.0
2024-11-05 07:00:00+00:00,0.0,0.0,0.0,0.0,6.7,80.0,0.0,-71.5,0.0,3.6,195.49,133.14,100.0,35.0
2024-11-05 08:00:00+00:00,101.0,44.0,218.0,373.0,8.1,79.0,8.7,-62.3,0.0,4.8,171.51,118.23,100.0,35.0
2024-11-05 09:00:00+00:00,271.0,64.0,494.0,646.0,10.2,66.0,18.7,-51.5,0.0,4.2,209.5,105.87,100.0,35.0
2024-11-05 10:00:00+00:00,401.0,101.0,663.0,654.0,12.2,57.0,27.3,-39.1,0.0,4.0,194.63,95.28,100.0,35.0
2024-11-05 11:00:00+00:00,480.0,154.0,750.0,588.0,13.5,52.0,33.6,-24.1,0.0,4.0,193.72,94.92,100.0,35.0
2024-11-05 12:00:00+00:00,550.0,153.0,858.0,662.0,14.8,47.0,36.8,-6.6,0.0,3.5,199.16,99.25,100.0,35.0
2024-11-05 13:00:00+00:00,516.0,175.0,783.0,575.0,15.5,46.0,36.4,11.0,0.0,3.9,160.9,109.5,100.0,35.0
2024-11-05 14:00:00+00:00,466.0,141.0,737.0,607.0,15.9,45.0,32.4,27.5,0.0,3.9,164.84,111.33,100.0,35.0
2024-11-05 15:00:00+00:00,373.0,100.0,624.0,636.0,15.9,45.0,25.5,42.2,0.0,3.9,168.37,115.54,100.0,35.0
2024-11-05 16:00:00+00:00,212.0,77.0,382.0,475.0,15.3,47.0,16.5,54.3,0.0,4.0,178.23,123.62,100.0,35.0
2024-11-05 17:00:00+00:00,68.0,43.0,147.0,236.0,14.1,50.0,6.2,64.5,0.0,3.8,312.54,193.0,100.0,35.0
